"What is 
    CyberSecurity
?","## Protecting businesses and organisations interest and ensuring their safety
from cybersecurity threats.
Today, the digital economy has increased the opportunities for cyber
exploitations including hacktivism, cyber ransoms and other related incidents
that may bring down the entire operation of an organisation.  
The need for skilled and highly knowledgeable CyberSecurity professionals is
becoming more critical than ever. Do you have the skills in this profession or
require more in-depth knowledge in the CyberSecurity arena?
In collaboration with world renowned institutions, NUS-ISS CyberSecurity
courses equip ICT professionals with an understanding of the online threats
that potentially affect the businesses and functions within your organisation.
Our courses provide the essential tools and techniques to predict, prevent,
detect, and respond to these threats and contribute to your organisation's
continued success. NUS-ISS is the only official training partner for ISC2 in
Singapore.
"
"Can you give me an overview of 
     AISP Qualified Information Security Professional Course 
?","Register For Pre-requisite Entrance Test  
  
**AISP Entrance Test for June 2019 intake  
  
Test date: 30 Apr 2019  
Test Time: 3pm-4pm  
  
**AISP Entrance Test for Jul 2019 intake  
  
Test date: 31 May 2019  
Test Time: 3pm-4pm **  
  
* * *
**
The threat of cyber attacks is a global priority and concern. Cybersecurity
breaches are occurring with higher frequency and intensity, causing crippling
devastation for businesses and organisations alike. The need for qualified
information security professionals is therefore made even more crucial to
minimise and eradicate this ominous issue.
The Association of Information Security Professionals (AISP) and the Institute
of Systems Science (ISS) have launched the AISP Qualified Information Security
Professional (QISP) course to provide broad-based information security
knowledge to infocomm professionals in the various roles. It also equips
infocomm security specialists with the essential skills to develop and further
enhance their capabilities. AISP, ISS and the SkillsFuture Singapore Agency
(SSG) have co-badged the QISP Certification with Singapore Workforce Skills
Qualifications (WSQ) System.
This course will be conducted via self-paced e-Learning, supplemented with
classroom sessions. This requires participants to have the discipline to self-
study the online material **before** attending the respective classroom
sessions. At the end of the course, participants must take and pass a
**mandatory** 3-hour examination.
Participants need to satisfy all of the following pre-requisites in order to
join this course:
  * Pass a pre-course entrance test
  * Have at least one year of relevant IT experience in system or network administration or software development
All registrants are required to take the pre-course entrance test. An
invitation email will be sent nearer the course start date.
Please click **here** for the **registration** to the entrance test. Please
click **here** for a **sample** of the entrance test. This course is part of
the Digital Strategy & Leadership Series offered by NUS-ISS.
"
"What is the 
     AISP Qualified Information Security Professional Course 
 course key takeaway?","At the end of the course, you will be able to:
  * Undertake information security risk assessments of networks and systems and recommend risk treatment options
  * Craft appropriate information security policies to address information security risks
  * Manage operations security risks
  * Provide advice, from the information security perspective, on compliance with Singapore laws and regulations
  
* * *
  
"
"What will be covered in this 
     AISP Qualified Information Security Professional Course 
 course?","This course will equip participating professionals with broad information
security knowledge, including an understanding of Singapore security-related
laws and regulations. The domains of the AISP Body of Knowledge will also be
covered. These are:
  * Information security concepts and principles
  * Information security governance
  * Information security risk management
  * Information security management
  * Security engineering
  * Operations security
  * Cryptography
  * Physical & environmental security
  * Business continuity management
  * Security incident management
  * Digital forensics
  * Information systems audit
  
#### Format
Self-paced e-Learning content (29 hours) e-Learning, supplemented with
Classroom sessions (5 days). At the end of the blended learning, course
participants must take and pass a **mandatory** 3-hour closed-book
examination.
  
* * *
  
"
"What are the 
     AISP Qualified Information Security Professional Course 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$4200
|
S$4200
|
S$4200
|
S$4200  
  
SSG grant
|
-
|
(S$2940)
|
(S$2940)
|
(S$2940)  
  
Nett course fee
|
S$4200
|
S$1260
|
S$1260
|
S$1260  
  
7% GST on nett course fee
|
S$294
|
S$88.20
|
S$88.20
|
S$88.20  
  
Total nett course fee payable, including GST
|
S$4494
|
S$1348.20
|
S$1348.20
|
S$1348.20  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$840)
|
(S$1050)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$4494**
|
**S$1348.20**
|
**S$508.20**
|
**S$298.20**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$4200
|
S$4200
|
S$4200
|
S$4200
|
S$4200
|  
  
SSG grant
|
-
|
(S$2940)
|
(S$2940)
|
(S$2940)
|
(S$2940)
|  
  
Nett course fee
|
S$4200
|
S$1260
|
S$1260
|
S$1260
|
S$1260
|  
  
7% GST on nett course fee
|
S$1294
|
S$88.20
|
S$88.20
|
S$88.20
|
S$88.20
|  
  
**Total nett course fee payable, including GST**
|
**S$4494**
|
**S$1348.20**
|
**S$1348.20**
|
**S$1348.20**
|
**S$1348.20**
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$840)
|
(S$1050)
|
(S$840)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$508.20
|
S$298.20
|
S$508.20
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
* * *
  
"
"What are the certs obtained from 
     AISP Qualified Information Security Professional Course 
 course?","#### Certificate of Completion
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.
#### WSQ Assessment
  * Refer to 'Exam Overview' below for more details
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s):
  * ICT-SNA-4001-1.1  Audit and Compliance
  * ICT-DIT-2012-1.1    Security Assessment and Testing
  * ICT-SNA-5020-1.1  Security Governance 
  * ICT-OUS-4014-1.1  Threat Analysis and Defence 
  * ICT-SNA-5021-1.1   Security Strategy
  * ICT-SNA-4007-1.1   Cyber Risk Management
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standards. ISS
reserves the right not to disclose any information on course assessment
process.
#### Exam Overview
The QISP Examination is a closed book exam with MCQ and short answer questions
to be completed in 3 hours.
To pass the QISP examination, the candidate must:
  * Pass all Competency Units and
  * Attain at least 60% of the total mark for the entire exam.
Candidate who passes the QISP examination will receive certificate from the
certification body (AISP) as well as WSQ SOA for the Competency Unit(s) they
have passed.
Candidate who did not pass the QISP examination will be awarded only the WSQ
SOA for the Competency Unit(s) they have passed.  
  
If you need to re-sit for the examination, please register at QISP Exam
(Resit)
**Exam Venue  
** National University of Singapore campus
  
* * *
  
"
"Can you give me an overview of 
     Securing IoT 
?","As Singapore progresses into a Smart Nation, Internet of Things (IoT) devices
will be ubiquitous. Imagine a world where millions of devices are connected -
we eventually will be seeing, hearing and sensing information via the Internet
and improve productivity and the quality of human life. With this, comes
challenges with IoT security as the next frontier in Cybersecurity.  
  
Smart City and Industry 4.0 Solutions are highly dependent on Internet of
Thing (IoT) devices as the key source of data. To have good data integrity and
quality at the IoT devices (at the source), the security of the IoT devices is
a key consideration in its deployment.  
  
This is a 2-day course where participants are expected to come with an
appreciation for IoT and build the security aspect upon it. Through the use of
a case study, we will apply risk analysis methodology to assess the risk and
design security controls to protect the IoT solutions while ensuring
operational effectiveness and efficiency.  
  
This course is part of the Software Systems series, Cybersecurity series and
Digital Strategy & Leadership series offered by NUS-ISS.
"
"What is the 
     Securing IoT 
 course key takeaway?","At the end of the course, the participants will be able to:  
  
* Understand the components that make up the IoT ecosystem (in the Smart Nation)
* Assess the risk at each component level 
* Design security controls on each component 
* Apply operational security practices
  
(ISC)² members could earn up to 13 Continuing Professional Education (CPEs
Group A) credits after completion of this course. CPEs will be submitted
automatically to the (ISC)² members' accounts (Member ID required) within 4-6
weeks.
  
* * *
  
"
"Who should attend 
     Securing IoT 
 course ?","This course is targeted at cybersecurity and ICT professionals (with
cybersecurity knowledge) whose responsibilities involve securing and managing
IoT and its related environment.  
  
This can include:-  
  
* Security managers, architects, consultants, engineers, administrators in managing IoT 
* Enterprise architects with cybersecurity knowledge involved in the design of an IoT environment
* Software manager, architects, engineers with cybersecurity knowledge involved in the design, development, test and implementation of IoT devices 
  
"
"What are the 
     Securing IoT 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$1800
|
S$1800
|
S$1800
|
S$1800  
  
SSG grant
|
-
|
(S$1260)
|
(S$1260)
|
(S$1260)  
  
Nett course fee
|
S$1800
|
S$540
|
S$540
|
S$540  
  
7% GST on nett course fee
|
S$126
|
S$37.80
|
S$37.80
|
S$37.80  
  
Total nett course fee payable, including GST
|
S$1926
|
S$577.80
|
S$577.80
|
S$577.80  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$360)
|
(S$450)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$ **1926****
|
**S$577.80**
|
**S$217.80**
|
**S$127.80**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$1800
|
S$1800
|
S$1800
|
S$1800
|
S$1800
|  
  
SSG grant
|
-
|
(S$1260)
|
(S$1260)
|
(S$1260)
|
(S$1260)
|  
  
Nett course fee
|
S$1800
|
S$540
|
S$540
|
S$540
|
S$540
|  
  
7% GST on nett course fee
|
S$126
|
S$37.80
|
S$37.80
|
S$37.80
|
S$37.80
|  
  
**Total nett course fee payable, including GST**
|
**S$1926**
|
**S$577.80**
|
**S$ **577.80****
|
**S$ **577.80****
|
**S$ **577.80****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$360)
|
(S$450)
|
(S$360)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$217.80
|
S$127.80
|
S$217.80
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
* * *
  
"
"What are the certs obtained from 
     Securing IoT 
 course?","**Certificate of Completion**  
  
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.  
  
**WSQ Assessment**
* Participants will be assessed through individual assessment 
* Assessment Method -Individual written assessment (open-book) 
* Passing Criteria  - Individual Assessment - Participants are to answer all questions accurately in the individual written assessment. 
  
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s):  
  
* ICT-DES-5004-1.1 Security Architecture
  
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency standards. ISS
reserves the right not to disclose any information on the course assessment
process.
  
* * *
  
"
"Can you give me an overview of 
     Design Secure Mobile Architecture 
?","As mobile adoption grows, so do security threats. Mobile devices are already
an essential tool carried or worn by users worldwide and displacing
conventional computers for everyday needs. With the number of smartphones and
tablets on the increase, attacks on mobile devices are maturing. Gartner
predicts that the focus of endpoint breaches will shift to smartphones and
tablets in this year.  
  
Mobile devices are affected by a range of security vulnerabilities, many of
which are inherited from traditional attacks against web and desktop
applications. However, several other classes of attack are specific to the
mobile area and arise due to the way in which mobile applications are designed
and the relatively unique entry points and attack surfaces that these
applications create.  
  
This course provides a technical review of the top security risks and controls
to the iOS, Android and WebView mobile platforms, mobile apps development and
integration to the enterprise that every IT professional needs to know. By
combining lectures with discussion and hands-on workshops, the course prepares
the mindset of participants to review the proposed mobile security
architecture for businesses.  
  
This course is part of the Cybersecurity series, Software Systems series,
Digital Strategy & Leadership series as well as Graduate Certificate in
Securing Ubiquitous Systems series offered by NUS-ISS  
"
"What is the 
     Design Secure Mobile Architecture 
 course key takeaway?","On completion of this course, participants will be able to:  
  * Review mobile platform and mobile development components to identify key threats and vulnerabilities
  * Identify potential threat events and vulnerabilities in integration between the mobile app and the enterprise components
  * Analyse adequacy of security controls built into mobile architecture
  * Develop report detailing security design and considerations for the mobile project
(ISC)² members could earn up to 13 Continuing Professional Education (CPEs
Group A) credits after completion of this course. CPEs will be submitted
automatically to the (ISC)² members' accounts (Member ID required) within 4-6
weeks.
  
* * *
  
"
"Who should attend 
     Design Secure Mobile Architecture 
 course ?","This course is targeted at IT stakeholders (e.g architects, decision makers)
who are engineering secure enterprise mobile architecture.  
  
"
"What are the 
     Design Secure Mobile Architecture 
 course pre-requsites?","**Participants should have some software design and development experience
  
* * *
  
"
"What will be covered in this 
     Design Secure Mobile Architecture 
 course?","* Overview of Enterprise Mobile Security
* Mobile Platforms Security
* Mobile Apps Development Security
* Mobile Application Integration and Management Security
  
* * *
  
"
"What are the 
     Design Secure Mobile Architecture 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$2340
|
S$2340
|
S$2340
|
S$2340  
  
SSG grant
|
-
|
(S$1638)
|
(S$1638)
|
(S$1638)  
  
Nett course fee
|
S$2340
|
S$702
|
S$702
|
S$702  
  
7% GST on nett course fee
|
S$163.80
|
S$49.14
|
S$49.14
|
S$49.14  
  
Total nett course fee payable, including GST
|
S$2503.80
|
S$751.14
|
S$751.14
|
S$751.14  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$468)
|
(S$585)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$2503.80**
|
**S$751.14**
|
**S$283.14**
|
**S$166.14**  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$2340
|
S$2340
|
S$2340
|
S$2340
|
S$2340
|  
  
SSG grant
|
-
|
(S$1638)
|
S$1638)
|
S$1638)
|
S$1638)
|  
  
Nett course fee
|
S$2340
|
S$702
|
S$702
|
S$702
|
S$702
|  
  
7% GST on nett course fee
|
S$163.80
|
S$49.14
|
S$49.14
|
S$49.14
|
S$49.14
|  
  
**Total nett course fee payable, including GST**
|
**S$2503.80**
|
**S$751.14**
|
**S$ **751.14****
|
**S$ **751.14****
|
**S$ **751.14****
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$468)
|
(S$585)
|
(S$468)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$283.14
|
S$166.14
|
S$283.14
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
* * *
  
"
"What are the certs obtained from 
     Design Secure Mobile Architecture 
 course?","#### Certificate of Attendance
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.
#### WSQ Assessment
__
  * Broad Schedule of Assessment: During the course
  * Passing Criteria: Generally achieve above 50% for quizzes and achieve objectives in the workshops
  * Assessment Method: Workshops and open book quiz
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Standard(s):
  * ICT-DES-4004-1.1 Security Architecture
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency units. ISS reserves
the right not to disclose any information on the course assessment process.

  
* * *
  
"
"Can you give me an overview of 
     Secure Software Development Lifecycle for Agile 
?","In light of heightened information security concerns, software development
lifecycle processes must be approached through implementation of ‘Secure by
Design’ practices.
Without such focus on designing secure software applications, security
exposures may lead to serious breaches or costly redevelopment.
Hence, software developers must be trained to understand security concerns,
where they may impact on the solution, and be able to implement the
application in a security-aware manner. They must also be able to conduct
security risk assessments and incorporate suitable mitigation measures in
their software design.
Software is increasingly being developed within an agile project framework,
such as Scrum. Such frameworks encourage iterative and incremental development
in multiple iterations or sprints.
The objective of this course is to instill ‘Secure by Design’ practices into
the agile software development process so as to enable the team to produce
applications that meet security requirements.
This course is part of the Cybersecurity series, Software Systems series,
Digital Strategy & Leadership series as well as Graduate Certificate in
Securing Ubiquitous Systems series offered by NUS-ISS.  
  
_Upon successful completion of this course, you will earn **10** PDUs
(Technical: 8.5, Strategy: 1.5). Note that for the purpose of PDU reporting,
the PMI ® REP Provider Number of ISS is “2339”._
"
"What is the 
     Secure Software Development Lifecycle for Agile 
 course key takeaway?","On completion of the course, participants will be able to:
  * Understand the importance of designing secure software applications, risks and mitigations
  * Identify key Bodies of Knowledge for secure software development
  * Adopt secure development practices within an existing process
  * Adopt secure development practices for the end-to-end processes 
(ISC)² members could earn up to 13 Continuing Professional Education (CPEs
Group A) credits after completion of this course. CPEs will be submitted
automatically to the (ISC)² members' accounts (Member ID required) within 4-6
weeks.
  
* * *
  
"
"Who should attend 
     Secure Software Development Lifecycle for Agile 
 course ?","  * System Analysts
  * Software Architects
  * Software Engineers
  * DevOps Engineers
  * Project Managers
  * Project Leaders

"
"What are the 
     Secure Software Development Lifecycle for Agile 
 course pre-requsites?","Some experience or knowledge in software development
  
* * *
  
"
"What will be covered in this 
     Secure Software Development Lifecycle for Agile 
 course?","  * Security aspects of software solutions
  * Secure software lifecycle frameworks
  * Designing secure software applications within an agile SDLC
  * Formulating software security requirements
  * Threat modelling and software architectural analysis
  * Secure design principles
  * Secure coding guidelines
  * Security quality assurance and testing
  * Bridging Security and DevOps
  
#### Format
Lectures and workshops
  
* * *
  
"
"What are the 
     Secure Software Development Lifecycle for Agile 
 course fees?","#### Self-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****  
  
---|---|---|---|---  
  
Full course fee
|
S$2700
|
S$2700
|
S$2700
|
S$2700  
  
SSG grant
|
-
|
(S$1890)
|
(S$1890)
|
(S$1890)  
  
Nett course fee
|
S$2700
|
S$810
|
S$810
|
S$810  
  
7% GST on nett course fee
|
S$189
|
S$56.70
|
S$56.70
|
S$56.70  
  
Total nett course fee payable, including GST
|
S$2889
|
S$866.70
|
S$866.70
|
S$866.70  
  
Less additional funding if eligible under various schemes
|
-
|
-
|
(S$540)
|
(S$675)  
  
**Total nett course fee payable, including GST** , after additional funding
from the various funding schemes
|
**S$ ** **2889******
|
**S$ **866.70****
|
**S$ **326.70****
|
**S$ **191.70****  
  
  
Singaporeans aged 25 and above can use their SkillsFuture Credit to pay for
course fees, apart from government subsidies. For more information, click
here.  
  
#### Company-sponsored
|
International Participants ****
|
S'poreans and PRs  
(aged 21 and above)
|
SkillsFuture Mid-Career Enhanced Subsidy1  
(S'poreans aged 40 and above)
|
Workfare Training Support2  
(S'poreans aged 35 and above, and earn ≤ $2,000 per month) ****
|
Enhanced Training Support for SMEs3 ****
|
Notes ****  
  
---|---|---|---|---|---|---  
  
Full course fee
|
S$2700
|
S$2700
|
S$2700
|
S$2700
|
S$2700
|  
  
SSG grant
|
-
|
(S$1890)
|
(S$1890)
|
(S$1890)
|
(S$1890)
|  
  
Nett course fee
|
S$2700
|
S$810
|
S$810
|
S$810
|
S$810
|  
  
7% GST on nett course fee
|
S$189
|
S$56.70
|
S$56.70
|
S$56.70
|
S$56.70
|  
  
**Total nett course fee payable, including GST**
|
**S$2889**
|
**S$ **866.70****
|
**S$ ** **866.70******
|
**S$ ** **866.70******
|
**S$ ** **866.70******
|
**Fee payable to NUS-ISS**  
  
Less additional funding if eligible under various schemes#  
(company needs to submit training grant and claim via Skillsconnect)
|
-
|
-
|
(S$540)
|
(S$675)
|
(S$540)
|  
  
Total nett course fee payable, including GST, after additional funding from
the various funding schemes
|
-
|
-
|
S$326.70
|
S$191.70
|
S$326.70
|
Actual financial outlay by company  
  
### Various Funding Schemes
**1** **Mid-Career Enhanced Subsidy**
  * Singaporeans aged 40 and above may enjoy subsidies up to 90% of the course fees.
**  
2** **Workfare Training Support (WTS)**
  * Singaporeans aged 35 and above (13 years and above for Persons With Disabilities) and earn not more than $2,000 per month, may enjoy subsidies up to 95% of the course fees.
**  
3** **Enhanced Training Support**   **for**   **SMEs (ETSS)**
  * SME-sponsored employees (Singaporean Citizens and PRs) may enjoy subsidies up to 90% of the course fees. For more details, click on Enhanced Training Support for SMEs.
  
Course attendee is eligible for only one funding scheme.
#For company-sponsored participants, companies would need to pay upfront 30%
of the course fee to NUS-ISS and submit a training grant application for the
remaining eligible subsidies, and subsequently a claim in Skillsconnect. For
details, please refer to Skillsconnect guide 4.1 & 5.1.
This course is aligned to the National Infocomm Competency Framework (NICF)
and accredited by SSG. Absentee payroll and up to 70% SSG funding of the
course fee is available for eligible participants (Singapore Citizens and
Permanent Residents). Absentee payroll subsidy is available for eligible
companies and companies on a short work week system will receive the absentee
payroll subsidy based on their employees' current income. Please visit
www.ssg.gov.sg for full details.
  
  
* * *
  
"
"What are the certs obtained from 
     Secure Software Development Lifecycle for Agile 
 course?","#### Certificate of Completion
The ISS Certificate of Completion will be issued to participants who have
attended at least 75% of the course.
#### WSQ Assessment
  * Broad Schedule of Assessment: During and end of course
  * Passing Criteria: Generally achieve above 50% marks for quizzes and workshop assessments
  * Assessment Method: Workshops and open-book quiz
Upon passing the assessment, Statement of Attainment (SOAs) will be issued to
certify that the participant has passed the following Competency Unit:
  * IT-SE-503S-1 Review security design for each system development project
Participants may need to attend additional coaching sessions and re-
assessments if they do not pass the required competency units. ISS reserves
the right not to disclose any information on the course assessment process.
  
* * *
  
"
"Can you give me an overview of 
     Secure Software Development Lifecycle for Agile 
?","In light of heightened information security concerns, software development
lifecycle processes must be approached through implementation of ‘Secure by
Design’ practices.
Without such focus on designing secure software applications, security
exposures may lead to serious breaches or costly redevelopment.
Hence, software developers must be trained to understand security concerns,
where they may impact on the solution, and be able to implement the
application in a security-aware manner. They must also be able to conduct
security risk assessments and incorporate suitable mitigation measures in
their software design.
Software is increasingly being developed within an agile project framework,
such as Scrum. Such frameworks encourage iterative and incremental development
in multiple iterations or sprints.
The objective of this course is to instill ‘Secure by Design’ practices into
the agile software development process so as to enable the team to produce
applications that meet security requirements.
This course is part of the Cybersecurity series, Software Systems series,
Digital Strategy & Leadership series as well as Graduate Certificate in
Securing Ubiquitous Systems series offered by NUS-ISS.  
  
_Upon successful completion of this course, you will earn **10** PDUs
(Technical: 8.5, Strategy: 1.5). Note that for the purpose of PDU reporting,
the PMI ® REP Provider Number of ISS is “2339”._
"
"What is the 
     Secure Software Development Lifecycle for Agile 
 course key takeaway?","On completion of the course, participants will be able to:
  * Understand the importance of designing secure software applications, risks and mitigations
  * Identify key Bodies of Knowledge for secure software development
  * Adopt secure development practices within an existing process
  * Adopt secure development practices for the end-to-end processes 
(ISC)² members could earn up to 13 Continuing Professional Education (CPEs
Group A) credits after completion of this course. CPEs will be submitted
automatically to the (ISC)² members' accounts (Member ID required) within 4-6
weeks.
  
* * *
  
"
"Who should attend 
     Secure Software Development Lifecycle for Agile 
 course ?","  * System Analysts
  * Software Architects
  * Software Engineers
  * DevOps Engineers
  * Project Managers
  * Project Leaders

"
"What are the 
     Secure Software Development Lifecycle for Agile 
 course pre-requsites?","Some experience or knowledge in software development
  
* * *
  
"
"What will be covered in this 
     Secure Software Development Lifecycle for Agile 
 course?","  * Security aspects of software solutions
  * Secure software lifecycle frameworks
  * Designing secure software applications within an agile SDLC
  * Formulating software security requirements
  * Threat modelling and software architectural analysis
  * Secure design principles
  * Secure coding guidelines
  * Security quality assurance and testing
  * Bridging Security and DevOps
  
#### Format
Lectures and workshops
  
* * *
  
"
